danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
0.941,0.751,2,-2.799,1,0.0973,0.154,2.64e-05,0.0677,0.965,130.047,4NpztrMtGixd9WyPFuMONp
0.242,0.0456,4,-24.398,0,0.0383,0.985,0.82,0.118,0.33,90.379,7pwd4GXi4szGLhNPFSRfSW
0.603,0.509,1,-6.824,1,0.0311,0.374,2.91e-05,0.0627,0.572,136.592,13yxz52EwElyue9PLrqcZY
0.419,0.75,11,-8.798,0,0.0469,0.0065,0.254,0.249,0.861,150.064,5LEwYNnwG1RSVseSmMZQpo
0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,0GTK6TesV108Jj5D3MHsYb
0.363,0.0871,11,-21.217,1,0.0433,0.985,0.00532,0.0832,0.512,175.818,20XBoYJepN2riuKO7X5XqJ
0.662,0.723,2,-4.683,1,0.0762,0.355,0.0,0.103,0.226,145.987,7nLNOyevGxrRJnC5OhGyyc
0.497,0.895,1,-5.784,1,0.0859,0.00236,0.0679,0.364,0.685,142.017,0HApI21WxLmuioM7PdNsgJ
0.607,0.813,4,-7.393,1,0.038,0.295,0.327,0.276,0.536,94.999,5eZEWl2VLwstpdgIEzeGdF
0.786,0.663,4,-9.342,0,0.183,0.0252,4.15e-06,0.15,0.566,96.47,1ek6hIy0bOJ92bDTuF4zwl
0.639,0.909,1,-24.081,1,0.0618,0.141,0.609,0.472,0.0234,106.165,7BrR9xnpDKyAj0XvwIKHlS
0.624,0.292,4,-14.94,1,0.0586,0.618,1.08e-06,0.239,0.23,81.977,1Bsn3jSsYPVlzpHO3p1j7q
0.738,0.717,7,-9.223,0,0.0885,0.112,0.0,0.293,0.9,108.049,2kOSYxtdNVTTjrdiaOgqlj
0.448,0.847,4,-7.037,1,0.0443,0.00438,0.00328,0.188,0.562,141.494,5KQVWXLXbPmZOS531qG2Rm
0.7,0.518,4,-7.191,0,0.177,0.0471,0.0,0.1,0.542,75.973,3ORHRsAjOuvg0nbFhLhomW
0.877,0.424,2,-8.383,1,0.0863,0.00329,0.0,0.0929,0.116,150.046,0k4JSIG2PfVxVCiV7SDCJh
0.818,0.602,8,-9.453,1,0.0397,0.000296,0.0617,0.0873,0.654,132.442,7L5OnYcpB5AAN8i0ZuB5nH
0.816,0.661,7,-4.445,1,0.0431,0.641,0.00873,0.14,0.974,114.989,0FGiC5vLsqueDtRtuzXCWN
0.364,0.935,2,-6.548,1,0.0724,8.58e-06,0.729,0.0317,0.478,92.717,3jagGO7eHHuaD53ibehkux
0.395,0.989,2,-4.291,1,0.117,4.71e-06,0.814,0.397,0.196,98.458,4fxvympeX53Kacjen38h0Q
0.764,0.655,5,-5.343,0,0.233,0.0532,0.0,0.0835,0.207,123.878,5AAOcmngBvTijFZLsaZbJS
0.15,0.018,5,-30.87,1,0.044,0.974,0.947,0.0968,0.0399,69.895,5coacFVHAzAXSNYYtVl8if
0.327,0.837,4,-7.875,0,0.0791,0.0195,0.923,0.108,0.052,124.814,0iohp09bQ5Y5pwVtQT9Jke
0.601,0.988,10,-4.542,1,0.183,0.209,0.921,0.267,0.264,155.013,2527WUoKIauHY1tx5TCetu
0.555,0.562,4,-9.163,0,0.0342,0.338,0.942,0.281,0.228,115.082,0t4BqNdnmncQyZoot8pu6S
0.294,0.735,0,-6.627,0,0.0541,0.000543,0.823,0.0524,0.137,113.664,5qbJFJbBpfEzQFQjfsG3Wa
0.632,0.0229,5,-19.141,0,0.0409,0.925,0.806,0.0916,0.124,89.903,3ivwm0AWcxecPyzgscx37w
0.127,0.482,11,-8.005,0,0.0376,0.00154,0.766,0.109,0.0794,93.738,0mfo3pSczHkPwlWbawU2uX
0.774,0.474,0,-8.825,1,0.0485,0.0117,1.25e-06,0.112,0.379,120.03,0iw12ywpdivcjCeGL3rSAH
0.381,0.0732,0,-18.932,0,0.0391,0.977,0.000412,0.149,0.139,73.24,46SP2JcQDbwh1zg8jqLGWG
0.912,0.601,1,-9.492,1,0.356,0.0496,0.0,0.136,0.578,100.011,2KMQeNiBxPh7z7nxPtdjh9
0.426,0.873,0,-4.992,1,0.0371,0.0302,1.99e-05,0.21,0.297,146.205,3tswe9ghRUi8jXrMBJKR9Y
0.765,0.705,6,-6.482,1,0.0383,0.0733,7.75e-05,0.112,0.797,117.009,2MYTYXJXUj3YeCsGfiIdRq
0.362,0.421,7,-8.824,1,0.0437,0.39,0.0,0.0971,0.356,64.763,3s5NrHgyTkuinl0TgHCHeK
0.747,0.804,11,-9.534,0,0.269,0.25,0.0,0.581,0.566,139.977,0bsEd30Ho08d9SD4LXrzXX
0.528,0.812,6,-4.908,0,0.0327,8.62e-05,0.0273,0.189,0.734,144.783,1d6hbjN5MIr37UCuIFeoMr
0.537,0.467,11,-11.131,0,0.0602,0.673,0.000298,0.0969,0.719,161.786,626aQqeBTpgQjuQyWirYtc
0.442,0.939,2,-6.004,1,0.0438,0.153,1.73e-06,0.785,0.877,145.591,7vE6A4vCxmW83ktNDGTnLl
0.636,0.742,0,-4.711,0,0.108,0.413,0.0,0.348,0.485,78.553,6oEC3xbIgUG2TEUXZXUFCv
0.271,0.882,7,-8.483,1,0.06,0.0404,0.00201,0.0826,0.423,142.92,1fhLBWJ39ihyjEqgPiUf6B
0.536,0.0728,9,-28.343,0,0.0492,0.965,0.947,0.0895,0.762,101.853,2Fc0963hPYjAIk8qsbu6S1
0.757,0.823,5,-5.505,1,0.0464,0.586,1.96e-05,0.244,0.768,127.061,3i1isbSpcLUVejr3rT9bNT
0.166,0.988,1,-4.669,1,0.11,3.06e-05,0.923,0.117,0.11,110.116,5olluWUXjkYTAIqtnFElyS
0.57,0.631,9,-8.201,1,0.339,0.872,1.06e-05,0.736,0.638,93.698,1SbdYsM1R0fowCCJMZRA8C
0.925,0.584,8,-6.823,1,0.0531,0.131,0.0,0.141,0.944,115.992,0tbel3Vrpi8Lrbdq8Rqu20
0.17,0.016,10,-31.989,1,0.0462,0.975,0.99,0.089,0.0389,138.819,6QEWI4G6TcsY9O4lwcLIlH
0.421,0.00487,9,-32.45,0,0.0389,0.989,0.879,0.0588,0.0713,95.136,3sSGalPwfFt0XiNnYx7fBB
0.428,0.123,5,-30.198,0,0.0489,0.996,0.916,0.138,0.454,99.88,2qUZ1qej9ye5gH07M3sXQC
0.543,0.812,3,-16.197,0,0.932,0.821,0.0,0.85,0.0599,96.715,0snTPp0nuRRb0Z0D2EVWfJ
0.695,0.897,7,-5.417,1,0.0562,0.564,0.0,0.331,0.849,95.857,5IwLILDE1d5yVI4bfXTV3K
0.799,0.674,8,-6.5,0,0.0637,0.125,3.31e-05,0.0948,0.252,109.999,59OU83wyZpj2bHS6ucWTmq
0.365,0.983,11,-5.627,1,0.0945,2.22e-06,0.905,0.187,0.0931,117.958,06PxSbUUwFJwIvXBU4jC0i
0.768,0.896,6,-3.501,0,0.0969,0.0152,0.0,0.0412,0.829,109.959,5PQFmB2xhRkJTUWDKccBoP
0.74,0.263,10,-20.898,1,0.0538,0.946,0.944,0.11,0.626,120.705,14VeFXdYWn4wcKhpno7U7k
0.461,0.702,0,-6.202,1,0.0308,0.000325,2.05e-06,0.162,0.752,91.544,0xtQpki9PLTCpXABqV4h7N
0.237,0.994,4,-3.658,1,0.125,8.78e-05,3.96e-05,0.107,0.151,82.704,3gSvibGXA2XWtmpeUgg4K9
0.603,0.819,5,-6.7,0,0.0893,0.389,2.47e-05,0.371,0.498,77.009,7jTroemDiUbRCOyLfky4fm
0.747,0.804,7,-6.478,0,0.278,0.153,0.000213,0.387,0.776,118.972,7EEu8GEkmCFkvFcCEmIGQf
0.83,0.631,11,-5.238,0,0.0313,0.0022,0.0359,0.0539,0.877,128.013,290xSzR8Ee9fm82poMg4od
0.405,0.163,4,-16.553,1,0.0334,0.816,0.000829,0.0975,0.281,109.398,0epc6FCUxWAOYI5q7nyIQu
0.364,0.816,4,-5.844,1,0.0657,0.000106,0.061,0.093,0.371,175.999,6JAEa1ka5uJkj220pI65SL
0.706,0.282,11,-10.548,1,0.0469,0.847,0.0,0.0904,0.689,87.064,1Tqhq3ZF1FCoUiS10Cgxzt
0.78,0.598,7,-5.725,1,0.0684,0.439,0.0,0.112,0.562,116.011,6Ms3ebVxVUaVzZB2sfyOzl
0.48,0.0821,5,-16.516,1,0.0404,0.965,0.000175,0.0721,0.148,131.722,3oYABRz18zqr5YmNYwTMMO
0.636,0.974,2,-7.132,1,0.0929,0.000101,0.781,0.0744,0.0422,104.998,3uyKKxrdCyezZX3wCDVfR0
0.558,0.941,6,-2.64,1,0.137,0.000438,0.00258,0.0657,0.47,110.019,49h0nGFVuwOa1wgL5kMpVN
0.581,0.747,7,-6.682,1,0.0283,0.0365,1.69e-06,0.193,0.514,146.301,1w0JL6vJdl82xqyRW30HrK
0.501,0.948,0,-4.969,0,0.0731,0.0294,1.15e-06,0.241,0.271,135.069,3R35P9MwjfrBMES1fxJm2w
0.75,0.561,8,-7.868,1,0.0353,0.163,0.00313,0.0905,0.799,112.866,6SAyTU8axlr4clMlUdYW5V
0.514,0.277,4,-18.285,1,0.0299,0.906,0.911,0.072,0.0781,88.043,0hZSni3035ItjVGyfYGiQX
0.294,0.893,6,-10.624,0,0.112,3.29e-05,0.446,0.365,0.226,169.866,0ak7W7oZ7VKgM8JFQPPnSz
0.61,0.611,0,-4.652,0,0.0297,0.0129,0.0,0.174,0.417,104.943,7MeniYdHjzvKEn8BWzFNI1
0.683,0.484,0,-10.994,1,0.12,0.135,1.88e-05,0.0932,0.325,83.006,66FZYjtMmLdBWb0iDyRmn6
0.547,0.451,1,-12.748,0,0.0431,0.24,0.0,0.387,0.854,168.619,1962znm9sQtva3oXLDwlrw
0.649,0.582,9,-7.563,1,0.0434,0.858,2.73e-06,0.136,0.77,111.727,6zcFSvDVskcBx2SOdoqMcH
0.473,0.805,7,-5.352,1,0.0332,3.12e-06,0.904,0.491,0.247,125.403,4mH5ajIJz9fc3D3SaIIAEc
0.406,0.903,9,-4.776,1,0.0813,0.0905,2.74e-06,0.149,0.366,157.039,1MizMFJTWC2N4BWwOXCDDM
0.604,0.962,2,-3.98,1,0.0567,0.0182,0.00054,0.152,0.962,90.642,54otluCUt7Pzvi8JC6aJE5
0.209,0.466,6,-8.253,1,0.036,0.0722,0.0,0.724,0.37,79.851,4TcuugOzYexBABmxE9Ln24
0.651,0.92,9,-7.123,0,0.0453,0.00371,0.692,0.0913,0.54,134.027,3gAGOLayBLPJEMioVXDGiO
0.439,0.995,10,-3.218,0,0.148,2.14e-05,0.0153,0.286,0.521,107.338,2BKaYacYK33sCj0wQmelzs
0.713,0.751,11,-3.991,0,0.304,0.0386,0.000922,0.113,0.434,86.548,3fnt9rkwhT1rRnKs4GIlg9
0.727,0.857,4,-6.415,0,0.349,0.0803,0.0,0.0867,0.604,191.982,2wgEq6pm8m63xeJdi1BE69
0.381,0.909,7,-5.068,0,0.0505,5.42e-05,0.0248,0.0802,0.12,100.037,6IxPhy8aOFmABuTQDmNXuh
0.158,0.00313,10,-44.15,1,0.0394,0.956,0.923,0.0784,0.0389,77.968,36I8o5FnN9f12DePkYYMQy
0.382,0.0499,2,-25.262,1,0.0548,0.994,0.906,0.109,0.0779,125.903,7IHEJdJhju1F2rhIiwgawx
0.179,0.0021,9,-30.939,0,0.0425,0.93,0.942,0.0859,0.0364,119.997,0wy2s9YLXmzwAmAzuZGyIu
0.394,0.985,0,-3.46,1,0.335,0.0429,0.71,0.39,0.35,174.015,7pVA4JwDYBxOewVJlstOhQ
0.831,0.682,1,-5.206,0,0.316,0.0628,0.0,0.0691,0.923,92.735,3XXMDoDqT9zjgBPTTo9hhz
0.843,0.472,11,-9.091,0,0.0385,0.202,0.064,0.0989,0.584,118.024,7fVPAB5XIAWE0k72OXIZmf
0.48,0.04,9,-23.332,0,0.0719,0.995,0.97,0.0905,0.101,129.174,4ROFQfeTFmD89by42aje1H
0.482,0.964,1,-4.295,1,0.0836,3.56e-05,2.31e-06,0.444,0.421,133.054,1qAHS4M0mF3yXRQeSzg7hP
0.25,0.318,0,-15.605,0,0.0411,0.956,0.897,0.0976,0.188,98.171,2ygeBLTP9uu3OW3VTulD8N
0.618,0.857,6,-6.048,0,0.197,0.435,0.000945,0.255,0.717,181.965,5DC8a9K1q6xTIDlTOVVJt9
0.558,0.927,5,-3.982,0,0.101,0.00714,0.0,0.108,0.612,139.991,3oMvVA0abhrBqnzI4jbkWk
0.477,0.708,0,-6.979,1,0.0439,0.02,0.0354,0.465,0.203,142.049,29T0PK2Mnlerq2IsHWk5IE
0.56,0.932,11,-6.865,0,0.0404,0.000269,0.773,0.237,0.038,129.997,38rn7XSegUlkT3mcb8BA0u
0.0979,0.0801,8,-19.643,1,0.0458,0.941,0.431,0.115,0.0608,75.314,7nGA1sRfLDWXYb3VPstnZf
0.662,0.648,7,-7.401,1,0.0439,0.157,0.0,0.157,0.929,96.01,3p2R6sc2J9ESsqddoWJGoh
0.459,0.449,0,-8.604,1,0.0323,0.446,8.51e-06,0.124,0.295,201.022,1LTXnatIwSDf8mfhOOwpF0
0.494,0.204,9,-18.511,1,0.03,0.822,0.0,0.349,0.648,102.952,1EpA8MYmOB0d2Y1D0mZFiU
0.257,0.662,3,-5.025,1,0.0362,0.55,0.901,0.0715,0.0376,144.443,2srwzbnzdz479V0W7H8gJx
0.202,0.0048,10,-37.422,1,0.0397,0.994,0.938,0.0772,0.195,68.527,1qbrS9PKOzsack0g7LiBhh
0.192,0.89,4,-7.805,1,0.0555,9.91e-05,0.0337,0.302,0.214,155.453,0hi38sQ6FM69mepBRJEpmq
0.488,0.123,5,-18.618,1,0.0371,0.896,0.0547,0.091,0.226,120.402,3s5v1r9kSE0mbLUu3mAagm
0.404,0.832,2,-6.845,1,0.0459,1.9e-05,0.0695,0.326,0.283,111.316,4UP8CiCNdC42vu6w9gYg2R
0.54,0.701,2,-10.093,1,0.0969,0.0585,0.739,0.264,0.786,117.834,23qa7WtgyoFGyziklfsJzD
0.644,0.919,4,-8.199,1,0.0558,0.0389,0.000381,0.891,0.753,135.041,4f22K7R92tQeFuYYuRgtlG
0.85,0.624,1,-10.072,1,0.148,0.0654,0.0,0.0757,0.811,95.985,3GOfLsuUnyPDFdAc86RURf
0.633,0.642,6,-6.932,0,0.185,0.61,1.47e-06,0.136,0.606,77.094,59CBQW7P6QiNxygjrCJuln
0.528,0.336,2,-14.324,0,0.0703,0.958,0.877,0.0693,0.721,129.11,45rcHDEyn8ovzziX0YN5uR
0.878,0.87,2,-7.184,1,0.1,0.0876,0.0,0.378,0.647,125.962,0l5PUtqMNfggchPClxUBhS
0.787,0.937,4,-1.659,1,0.138,0.0108,0.00041,0.123,0.801,135.042,0UWLz61FiuLAEcpLebbvZB
0.747,0.704,3,-6.471,1,0.0346,0.659,0.0,0.0688,0.928,125.011,1fwtJ5PoXp02amYo4gFHpP
0.648,0.442,4,-9.895,0,0.0487,0.625,0.0,0.757,0.962,157.702,5MghSaEvkfuqDJLhRdY30o
0.859,0.476,8,-14.072,1,0.0978,0.429,0.0,0.11,0.865,129.984,1xvwkEuT98ZDDVEXPV1BYh
0.532,0.0872,4,-20.407,0,0.0416,0.954,0.954,0.0951,0.187,131.494,5liCciLu82rWull0PwMxBj
0.696,0.0979,0,-27.117,1,0.0518,0.889,0.86,0.104,0.179,94.994,4fxHgIz3tRexq9oUR0tt33
0.0859,0.0471,7,-28.803,1,0.0395,0.854,0.865,0.103,0.0484,81.401,09MlojJN5vHYhUUC56qhNB
0.321,0.0269,4,-27.988,1,0.0312,0.989,0.891,0.105,0.193,90.174,7zVpXNJWZTx9VFGsASdvDb
0.663,0.444,9,-11.556,0,0.039,0.0125,0.871,0.136,0.52,95.148,1NN5l80jtBGclSpqIKlaV8
0.628,0.263,6,-11.761,1,0.0384,0.613,0.0,0.0679,0.423,108.066,3ZtHxu48HFcvA4ivWi9Rm7
0.122,0.84,11,-8.835,1,0.107,0.00504,0.946,0.904,0.153,88.488,4YCqAIZkjHoaPdER2J2FF7
0.239,0.933,3,-3.1,1,0.0609,0.695,0.947,0.425,0.38,90.888,5lny4kqk7pzPMuwFlXBiqr
0.68,0.613,5,-6.834,0,0.0526,0.256,0.00191,0.0472,0.927,165.429,4bkbN5XVakZ5yr86xdN4Lm
0.67,0.247,7,-11.836,1,0.0432,0.956,0.000142,0.102,0.636,119.674,2FCUiTKBqqf51hJvPOljZP
0.869,0.887,0,-4.505,1,0.0993,0.0605,0.0,0.148,0.784,129.221,1H5tvpoApNDxvxDexoaAUo
0.711,0.862,1,-8.806,0,0.0405,0.154,1.96e-05,0.131,0.755,94.013,4PqBmKuuj6kp0W80iW7GR2
0.649,0.738,9,-5.52,0,0.0654,0.274,0.0,0.317,0.651,83.989,1PiS6AuaqOzWaxSj2osIQO
0.45,0.958,0,-4.764,0,0.0778,0.00338,0.0,0.0829,0.296,95.089,1YMUqYf5tNsXJEzaBlswnz
0.799,0.848,9,-4.214,1,0.0606,0.0108,0.0,0.209,0.585,133.987,300GbHKFjB7jL4aegxIFcC
0.635,0.135,7,-21.631,1,0.814,0.677,0.0,0.373,0.485,125.001,5Fub1EL8yvfHK9iYZ49d67
0.622,0.344,4,-12.833,1,0.0396,0.854,0.0,0.31,0.673,118.377,32zPvvt7K2nZIbQl7cMM3F
0.831,0.785,9,-5.112,1,0.0457,0.743,0.893,0.0543,0.918,97.565,2XZaBz843U00YVkOJLHtGx
0.703,0.486,0,-9.744,1,0.0433,0.771,0.928,0.0949,0.457,116.124,4W3Pi6hYCZ2YdIBQ9HJkK3
0.58,0.506,2,-9.755,0,0.067,0.667,0.937,0.122,0.862,98.478,0Ifw1dsZ0fwI9HjQK58lWb
0.955,0.477,9,-8.381,1,0.145,0.018,0.662,0.0987,0.741,116.997,5H8ZaA6z9uDvBNYEy7NsgR
0.471,0.443,10,-8.326,1,0.039,0.907,0.203,0.0991,0.924,168.44,4YZLOo9utKw918coIWYYsz
0.38,0.922,4,-5.474,1,0.0784,0.287,0.0615,0.201,0.516,146.868,6H0OvRobii5kMKrcVwbIiI
0.464,0.381,2,-7.077,1,0.0288,0.148,0.0,0.186,0.131,125.71,5yKnaG7vnSVF89KeqwqhfW
0.342,0.251,9,-13.006,1,0.0863,0.91,0.000328,0.0937,0.94,129.654,1wOZcMTaUO1Bk1EjuTXaNX
0.64,0.812,9,-6.714,0,0.0614,0.237,0.847,0.372,0.762,120.014,7vwY9VRwkKBOwTmFC9u06d
0.794,0.869,2,-4.97,1,0.138,0.137,0.0,0.379,0.657,92.524,6g9ByCKmTqq1hwuMRXA8Xt
0.505,0.0649,2,-33.072,0,0.0463,0.995,0.919,0.087,0.549,107.471,4mpaInegoMxjXIME5XirLd
0.751,0.871,9,-5.02,1,0.292,0.18,2.24e-06,0.0788,0.674,95.106,6GwAuW2FXhErR3hhBzBlEI
0.514,0.822,9,-5.74,0,0.0379,0.000933,0.00912,0.105,0.147,150.01,2yTtB554djGbfa7YpwSI4P
0.649,0.828,9,-7.472,1,0.311,0.0633,3.62e-06,0.0844,0.0779,173.979,36A1JVzSxIGG29vdMZnwBb
0.781,0.659,5,-8.489,0,0.0768,0.452,0.000764,0.293,0.742,132.021,4dMZRyk9HvdvoMIZ6GB1by
0.303,0.22,3,-15.274,1,0.0376,0.989,0.864,0.261,0.185,131.555,5p8zOhfMaJqWQ3ueHI8Wx5
0.391,0.466,0,-12.031,1,0.0329,0.777,0.778,0.0948,0.309,115.093,5RJwILrzdezBkI3C1mZbfj
0.381,0.697,5,-10.69,1,0.119,0.25,0.0,0.221,0.961,158.952,65GexggyAOfTLMWLKQS4eb
0.577,0.379,11,-13.235,1,0.0374,0.909,0.000586,0.0986,0.26,139.585,4VsP4Dm8gsibRxB5I2hEkw
0.381,0.977,0,-4.28,1,0.123,2.69e-05,0.154,0.164,0.194,83.008,1KwqMAzx8jcnS9RnKSXY2v
0.19,0.032,9,-29.055,0,0.0502,0.994,0.945,0.0865,0.0317,127.869,1MpCGpXC1IXBRUsJBRcA1Q
0.459,0.00557,4,-33.242,0,0.0539,0.995,0.904,0.055,0.29,135.376,2nMV94VAUxxkcIDoXZjsSK
0.422,0.0627,0,-24.129,1,0.0543,0.995,0.88,0.12,0.293,85.797,2QV7PDOkJC8dfKCv0TJrso
0.441,0.885,2,-7.169,0,0.0339,1e-05,0.0139,0.176,0.15,111.955,5kjPSIpmcj2CiVnp6IdZy7
0.872,0.961,5,-7.772,1,0.0276,0.363,0.454,0.109,0.723,103.991,2c6VajK9SQhM20Z9SA83Lq
0.603,0.621,3,-6.492,0,0.347,0.321,0.0,0.127,0.436,129.635,6yyZNV6fnNR81nIEBYYwEX
0.359,0.811,4,-7.511,0,0.0596,0.297,0.88,0.226,0.306,117.948,2mTh104WTZNbcRGhWavEo0
0.58,0.391,0,-9.019,1,0.0255,0.803,0.85,0.332,0.775,99.903,5quZmInFJ7EQTJJxyun5dK
0.669,0.519,7,-4.817,1,0.0264,0.512,1.14e-06,0.103,0.559,124.945,1GBaQ3nnwxO3WVDUzKZ4kX
0.471,0.794,8,-3.316,1,0.108,0.506,0.0781,0.0349,0.936,155.287,5HH3ziXLVxqXYnDk7mJkLf
0.813,0.666,0,-9.636,0,0.101,0.0509,0.858,0.144,0.973,137.344,4yytNscIdVOAv9GGUSQiBA
0.621,0.686,2,-3.839,1,0.053,0.173,0.0,0.0831,0.947,162.788,38PM1JFTCqvHHFbc230ud1
0.676,0.492,10,-5.864,1,0.0659,0.648,0.0,0.047,0.901,155.016,4MNshDc0FgyiddMjlGbeCV
0.525,0.515,2,-14.601,0,0.0468,0.911,0.0477,0.2,0.594,109.657,7wKnUv40kBPRA9pCqAdoju
0.557,0.613,10,-3.619,1,0.0497,0.413,2.4e-05,0.145,0.937,103.302,3W4x9YqK99F63Tf8FqeMmd
0.684,0.809,2,-3.294,1,0.0316,0.329,0.0,0.224,0.942,125.025,6osud8uV5xJV9eODR6del5
0.79,0.909,9,-3.879,1,0.0463,0.31,0.0,0.11,0.962,139.947,7c9WJA7UNKX7nHebL77ukI
0.668,0.8,4,-9.024,1,0.0432,0.727,0.901,0.0814,0.929,114.316,6TVizQZB3d5o4sV6cil589
0.528,0.304,7,-6.074,0,0.0393,0.759,0.0506,0.22,0.501,118.294,7vBkXx83Ui48fX6G6y3h29
0.5,0.848,5,-7.455,1,0.0519,0.165,2.23e-05,0.11,0.67,149.973,0QtqA7ibNZtR39W14XOLbG
0.489,0.419,10,-8.388,1,0.0311,0.395,9.64e-06,0.15,0.193,140.005,7adYamUJY33iLMycL23QBR
0.52,0.457,2,-10.313,1,0.0274,0.298,5.09e-05,0.101,0.366,86.031,7AT9jIs9H7tFjxEXmilL94
0.573,0.455,8,-8.573,1,0.0275,0.701,1.2e-06,0.118,0.251,71.997,0TE6ZWepMX17UKckl1eB84
0.723,0.397,1,-10.563,0,0.0403,0.818,0.0,0.0925,0.419,111.934,6RpgH8EweMWFB9uSR9MFJS
0.556,0.82,11,-7.8,1,0.029,0.0089,0.398,0.341,0.433,96.034,20tqANKua7Erq6u3yfT8tj
0.313,0.897,3,-5.781,1,0.0844,0.00367,1.16e-06,0.107,0.372,88.734,4bDg8Sj2q5Y8R5uJEZGkXm
0.653,0.468,4,-14.161,1,0.0325,0.623,0.00144,0.201,0.695,123.222,5tNqJuwj3D1QVV60IFlrke
0.445,0.328,2,-14.203,1,0.0281,0.846,0.866,0.075,0.175,99.989,0zqWV67DuqFzLXiLJsAk9Z
0.331,0.603,2,-7.144,1,0.0852,0.674,3.45e-06,0.115,0.552,82.683,27bzUyN44sLZGlJOLqWyjy
0.489,0.335,1,-10.448,1,0.0277,0.838,1.54e-05,0.101,0.463,97.955,2OVoRf8EjXNXgLI2AJOTz9
0.514,0.371,0,-12.008,1,0.0356,0.502,0.0,0.165,0.443,80.056,2rnhm1FWo9Z1a0gIN0wOQA
0.938,0.95,4,-2.015,0,0.214,0.0871,0.0,0.0605,0.538,119.999,4gNXjJOrIn7UUX2SJhs27J
0.331,0.218,2,-10.261,0,0.0348,0.906,0.0,0.125,0.119,131.222,0PgPO356ZfPGMKkJlxC90b
0.725,0.125,2,-21.714,0,0.0376,0.829,0.00581,0.101,0.719,93.339,4WRwknfA29x3UA7DkPtl9Y
0.639,0.0982,9,-23.308,0,0.0315,0.743,0.0849,0.114,0.343,94.958,2DrjaMuEALYvQnCUNYt4aH
0.726,0.129,10,-14.183,1,0.034,0.781,0.0,0.112,0.351,117.903,6fDBdXE8h3foN2DSpvso3C
0.545,0.257,7,-15.791,1,0.706,0.934,0.0,0.926,0.588,125.226,5IC5KYsuFKsPvRH6NXoqgh
0.829,0.622,7,-7.53,1,0.0622,0.477,0.0,0.226,0.967,127.106,78qJQdmqZL5pjRiudTJmcp
0.612,0.581,9,-9.913,1,0.0411,0.456,0.0,0.0678,0.82,114.139,3KftTvdAFn3yYBVu1mNQcZ
0.6,0.211,2,-14.243,1,0.723,0.854,0.0,0.245,0.595,149.788,6nr21LQZQyIVwyPg1o3BV0
0.194,0.0862,11,-18.892,0,0.0445,0.934,0.956,0.137,0.0734,126.558,4id7vinEu44Nyuop2KrSwu
0.429,0.127,9,-21.746,1,0.0382,0.916,0.0133,0.108,0.46,99.016,3bN2YUUhmGlZaOVlysacUN
0.547,0.231,8,-13.252,1,0.0352,0.985,0.865,0.124,0.774,95.464,5T5k4XS2s6xeKZz1eIv8sD
0.211,0.032,4,-24.195,0,0.0417,0.939,0.914,0.108,0.185,89.761,18tf3szzCfs52wGUrexWTt
0.171,0.0331,1,-23.252,0,0.0428,0.99,0.883,0.121,0.104,67.155,5Cut2Knx4gYMWKijS43Gaj
0.625,0.469,4,-11.292,0,0.0251,0.217,0.372,0.124,0.666,108.516,2EbL9RN1CpNav0UzTQVRdm
0.229,0.111,6,-18.127,1,0.062,0.991,0.000614,0.264,0.0855,78.889,2TYj2LyeUsWKd14Td0vMju
0.286,0.193,1,-14.459,1,0.0396,0.851,0.211,0.102,0.252,146.327,4cqI2AyrSFCiSjLYiN3A3U
0.59,0.183,2,-19.262,0,0.0406,0.993,0.976,0.146,0.815,128.185,4pMJmNT3SquX8aCk4eMEID
0.651,0.314,0,-15.289,1,0.0354,0.993,0.885,0.0824,0.664,142.471,4Ty3c1j2dWMMFSbzPS4nAF
0.676,0.637,2,-10.942,0,0.0276,0.166,0.643,0.117,0.329,121.994,5VpMEN1kJMhBdCvtc2fE4k
0.861,0.726,9,-3.793,1,0.062,0.374,0.0,0.0819,0.57,115.001,5QYMrdft5ml7altGBk1LCF
0.721,0.844,8,-5.613,1,0.0486,0.122,2.11e-06,0.0697,0.965,151.042,6SEk9ZCmQsLSUqtN6is2sm
0.866,0.668,11,-4.676,0,0.0495,0.0281,0.00123,0.0752,0.856,126.013,5sRjSBt7feBd03mXz4xatE
0.789,0.514,2,-8.317,1,0.0481,0.000188,0.683,0.0748,0.241,84.991,6yQ8GTqnUsutwVDrnj0YlO
0.584,0.888,4,-2.571,0,0.0385,0.0115,0.000113,0.341,0.331,150.042,5f4l3uDDTNNGEtWaXHOIB9
0.757,0.527,2,-11.107,1,0.134,0.0427,0.255,0.115,0.319,88.024,6eILYqFz48JDyXUtWSzXfx
0.836,0.72,6,-3.821,1,0.0742,0.339,0.0,0.114,0.726,104.979,7nwSbPfiDGGBCmYWOS4ezn
0.871,0.938,11,-6.039,1,0.113,0.0594,1.81e-05,0.801,0.465,131.004,2qDt0koIRC3DzrInKavYL4
0.469,0.611,0,-6.714,1,0.0312,0.203,9.87e-06,0.383,0.233,158.19,6FNhsTFL7PdZAuv3GwLqUH
0.399,0.553,2,-7.659,1,0.0343,0.765,2.62e-05,0.0951,0.171,89.394,0QEEL4pDes3JQbz5ssRHKF
